Id,Building Type,Building Function,Sex,Age,Thermal Comfort Vote,Clothing Insulation (clo),Indoor Temperature (℃),Indoor Humidity (%),Season,Outdoor Temperature (℃),Outdoor Humidity (%),Room Volume Category
11318,Residential,Bedroom,Male,51-60,4.4,light,30.0,82.0,Summer Season,20.0,50.0,0
11319,Residential,Bedroom,Male,51-60,4.4,light,30.0,82.0,Summer Season,20.0,50.0,0
11320,Residential,Bedroom,Female,9-17,4.4,light,30.0,82.0,Summer Season,20.0,50.0,0
11321,Residential,Bedroom,Male,18-30,4.2,light,30.0,82.0,Summer Season,20.0,50.0,0
11322,Residential,Bedroom,Male,18-30,3.3,light,30.4,77.0,Summer Season,20.0,50.0,0
11323,Residential,Bedroom,Male,18-30,3.3,light,30.4,77.0,Summer Season,20.0,50.0,0
11324,Residential,Bedroom,Female,18-30,2.9,light,30.4,77.0,Summer Season,20.0,50.0,0
11325,Residential,Bedroom,Female,41-50,3.2,light,30.4,77.0,Summer Season,20.0,50.0,0
11326,Residential,Bedroom,Male,31-40,3.2,light,30.4,77.0,Summer Season,20.0,50.0,0
11327,Residential,Bedroom,Male,51-60,4.2,light,30.4,77.0,Summer Season,20.0,50.0,0
11328,Residential,Bedroom,Male,18-30,2.6,light,30.1,80.0,Summer Season,20.0,50.0,0
11329,Residential,Bedroom,Male,18-30,3.2,light,30.1,80.0,Summer Season,20.0,50.0,0
11330,Residential,Bedroom,Male,51-60,3.2,light,30.1,80.0,Summer Season,20.0,50.0,0
11331,Residential,Bedroom,Male,41-50,2.8,light,28.8,87.0,Summer Season,20.0,50.0,0
11332,Residential,Bedroom,Male,18-30,3.8,light,28.8,87.0,Summer Season,20.0,50.0,0
11333,Residential,Bedroom,Female,18-30,3.4,light,28.8,87.0,Summer Season,20.0,50.0,0
11334,Residential,Bedroom,Male,18-30,3.7,light,28.8,87.0,Summer Season,20.0,50.0,0
11335,Residential,Bedroom,Female,41-50,2.3,light,29.5,81.0,Summer Season,20.0,50.0,0
11336,Residential,Living room,Female,41-50,2.5,light,29.4,80.0,Summer Season,20.0,50.0,0
11337,Residential,Living room,Female,18-30,2.9,light,29.4,80.0,Summer Season,20.0,50.0,0
11338,Residential,Bedroom,Male,51-60,2.5,light,30.4,83.0,Summer Season,20.0,50.0,0
11339,Residential,Bedroom,Female,41-50,3.1,light,30.6,82.0,Summer Season,20.0,50.0,0
11340,Residential,Living room,Female,41-50,2.6,light,31.9,63.0,Summer Season,20.0,50.0,0
11341,Residential,Bedroom,Male,18-30,2.8,light,30.5,77.0,Summer Season,20.0,50.0,0
11342,Residential,Bedroom,Male,18-30,2.8,light,30.9,76.0,Summer Season,20.0,50.0,0
11343,Residential,Bedroom,Female,18-30,2.0,light,30.5,78.0,Summer Season,20.0,50.0,0
11344,Residential,Bedroom,Male,18-30,3.1,light,30.4,78.0,Summer Season,20.0,50.0,0
11345,Residential,Bedroom,Female,51-60,2.2,light,30.8,78.0,Summer Season,20.0,50.0,0
11346,Residential,Bedroom,Male,51-60,3.85,light,30.7,77.0,Summer Season,20.0,50.0,0
11347,Residential,Living room,Female,41-50,2.3,light,28.9,82.0,Summer Season,20.0,50.0,0
11348,Residential,Living room,Male,41-50,3.1,light,28.3,83.0,Summer Season,20.0,50.0,0
11349,Residential,Living room,Male,41-50,4.6,light,31.5,65.0,Summer Season,20.0,50.0,0
11350,Residential,Bedroom,Male,18-30,2.7,light,31.7,66.0,Summer Season,20.0,50.0,0
11351,Residential,Bedroom,Male,18-30,3.1,light,32.5,71.0,Summer Season,20.0,50.0,0
11352,Residential,Bedroom,Male,41-50,2.9,light,32.2,70.0,Summer Season,20.0,50.0,0
11353,Residential,Bedroom,Male,18-30,2.5,light,30.7,84.0,Summer Season,20.0,50.0,0
11354,Residential,Bedroom,Female,41-50,3.1,light,28.9,89.0,Summer Season,20.0,50.0,0
11355,Residential,Living room,Female,>60,2.3,light,30.8,74.0,Summer Season,20.0,50.0,0
11356,Residential,Living room,Female,>60,2.6,light,30.2,76.0,Summer Season,20.0,50.0,0
11357,Residential,Bedroom,Female,51-60,3.5,light,30.8,82.0,Summer Season,20.0,50.0,0
11358,Residential,Bedroom,Male,51-60,3.2,light,31.1,84.0,Summer Season,20.0,50.0,0
11359,Residential,Bedroom,Female,41-50,2.9,light,30.2,84.0,Summer Season,20.0,50.0,0
11360,Residential,Bedroom,Male,18-30,2.5,light,31.4,75.0,Summer Season,20.0,50.0,0
11361,Residential,Bedroom,Male,41-50,2.2,light,32.2,74.0,Summer Season,20.0,50.0,0
11362,Residential,Bedroom,Male,18-30,2.2,light,30.8,74.0,Summer Season,20.0,50.0,0
11363,Residential,Bedroom,Male,18-30,2.4,light,29.3,68.0,Summer Season,20.0,50.0,0
11364,Residential,Bedroom,Female,41-50,2.2,light,30.1,67.0,Summer Season,20.0,50.0,0
11365,Residential,Bedroom,Female,9-17,2.3,light,30.2,65.0,Summer Season,20.0,50.0,0
11366,Residential,Bedroom,Male,41-50,2.5,light,30.7,73.0,Summer Season,20.0,50.0,0
11367,Residential,Bedroom,Female,>60,2.8,light,32.2,74.0,Summer Season,20.0,50.0,0
11368,Residential,Bedroom,Male,51-60,3.0,light,31.2,76.0,Summer Season,20.0,50.0,0
11369,Residential,Bedroom,Male,18-30,4.0,light,30.3,77.0,Summer Season,20.0,50.0,0
11370,Residential,Bedroom,Male,41-50,2.2,light,30.8,75.0,Summer Season,20.0,50.0,0
11371,Residential,Bedroom,Male,18-30,3.2,light,33.3,64.0,Summer Season,20.0,50.0,0
11372,Residential,Living room,Female,9-17,2.3,light,31.0,64.0,Summer Season,20.0,50.0,0
11373,Residential,Living room,Male,51-60,3.4,light,31.0,68.0,Summer Season,20.0,50.0,0
11374,Residential,Living room,Male,18-30,2.9,light,30.9,68.0,Summer Season,20.0,50.0,0
11375,Residential,Living room,Male,>60,2.8,light,31.1,78.0,Summer Season,20.0,50.0,0
11376,Residential,Bedroom,Male,41-50,2.2,light,31.1,77.0,Summer Season,20.0,50.0,0
11377,Residential,Living room,Female,>60,2.5,light,29.7,82.0,Summer Season,20.0,50.0,0
11378,Residential,Living room,Male,18-30,2.1,light,28.3,82.0,Summer Season,20.0,50.0,0
11379,Residential,Bedroom,Female,18-30,3.3,light,30.5,80.0,Summer Season,20.0,50.0,0
11380,Residential,Bedroom,Male,18-30,2.5,light,31.7,77.0,Summer Season,20.0,50.0,0
11381,Residential,Bedroom,Male,41-50,3.3,light,32.0,75.0,Summer Season,20.0,50.0,0
11382,Residential,Bedroom,Female,>60,2.3,light,29.4,82.0,Summer Season,20.0,50.0,0
11383,Residential,Bedroom,Female,9-17,2.5,light,29.4,81.0,Summer Season,20.0,50.0,0
11384,Residential,Bedroom,Male,18-30,2.4,light,29.7,80.0,Summer Season,20.0,50.0,0
11385,Residential,Bedroom,Female,41-50,3.2,light,32.1,74.0,Summer Season,20.0,50.0,0
11386,Residential,Bedroom,Female,18-30,3.5,light,30.5,80.0,Summer Season,20.0,50.0,0
11387,Residential,Bedroom,Male,41-50,2.4,light,30.5,79.0,Summer Season,20.0,50.0,0
11388,Residential,Bedroom,Male,18-30,3.2,light,30.7,79.0,Summer Season,20.0,50.0,0
11389,Residential,Living room,Female,18-30,2.7,light,29.8,78.0,Summer Season,20.0,50.0,0
11390,Residential,Bedroom,Male,41-50,2.9,light,29.5,82.0,Summer Season,20.0,50.0,0
11391,Residential,Bedroom,Male,18-30,2.7,light,28.0,85.0,Summer Season,20.0,50.0,0
11392,Residential,Bedroom,Male,51-60,2.5,light,30.1,78.0,Summer Season,20.0,50.0,0
11393,Residential,Bedroom,Female,51-60,2.7,light,30.0,79.0,Summer Season,20.0,50.0,0
11394,Residential,Bedroom,Male,51-60,2.3,light,30.4,78.0,Summer Season,20.0,50.0,0
11395,Residential,Bedroom,Female,41-50,2.5,light,30.3,79.0,Summer Season,20.0,50.0,0
11396,Residential,Bedroom,Male,9-17,2.5,light,31.7,70.0,Summer Season,20.0,50.0,0
11397,Residential,Bedroom,Male,18-30,2.8,light,32.5,65.0,Summer Season,20.0,50.0,0
11398,Residential,Bedroom,Male,18-30,2.8,light,31.1,75.0,Summer Season,20.0,50.0,0
11399,Residential,Bedroom,Male,18-30,4.0,light,32.1,69.0,Summer Season,20.0,50.0,0
11400,Residential,Bedroom,Male,18-30,2.5,light,31.3,75.0,Summer Season,20.0,50.0,0
11401,Residential,Bedroom,Female,41-50,2.8,light,31.2,74.0,Summer Season,20.0,50.0,0
11402,Residential,Bedroom,Male,41-50,2.9,light,31.1,76.0,Summer Season,20.0,50.0,0
11403,Residential,Living room,Male,18-30,2.5,light,29.7,86.0,Summer Season,20.0,50.0,0
11404,Residential,Living room,Male,18-30,3.7,light,29.7,85.0,Summer Season,20.0,50.0,0
11405,Residential,Living room,Male,18-30,2.6,light,30.0,84.0,Summer Season,20.0,50.0,0
11406,Residential,Living room,Male,18-30,2.55,light,31.1,67.0,Summer Season,20.0,50.0,0
11407,Residential,Bedroom,Male,18-30,2.6,light,30.3,88.0,Summer Season,20.0,50.0,0
11408,Residential,Bedroom,Female,41-50,4.0,light,31.5,73.0,Summer Season,20.0,50.0,0
11409,Residential,Living room,Female,>60,1.2,light,30.4,79.0,Summer Season,20.0,50.0,0
11410,Residential,Bedroom,Male,9-17,2.0,light,30.4,88.0,Summer Season,20.0,50.0,0
11411,Residential,Bedroom,Male,51-60,2.8,light,30.2,84.0,Summer Season,20.0,50.0,0
11412,Residential,Bedroom,Male,18-30,3.45,light,30.2,83.0,Summer Season,20.0,50.0,0
11413,Residential,Bedroom,Male,18-30,2.7,light,30.1,78.0,Summer Season,20.0,50.0,0
11414,Residential,Bedroom,Male,31-40,2.2,light,31.0,76.0,Summer Season,20.0,50.0,0
11415,Residential,Living room,Male,9-17,2.1,light,29.2,80.0,Summer Season,20.0,50.0,0
11416,Residential,Bedroom,Male,>60,2.0,light,29.2,82.0,Summer Season,20.0,50.0,0
11417,Residential,Bedroom,Female,18-30,2.5,light,29.6,82.0,Summer Season,20.0,50.0,0
11418,Residential,Bedroom,Female,51-60,2.3,light,29.4,80.0,Summer Season,20.0,50.0,0
11419,Residential,Bedroom,Male,>60,3.0,light,29.3,82.0,Summer Season,20.0,50.0,0
11420,Residential,Bedroom,Female,9-17,3.0,light,29.5,82.0,Summer Season,20.0,50.0,0
11421,Residential,Bedroom,Male,18-30,2.4,light,30.8,75.0,Summer Season,20.0,50.0,0
11422,Residential,Bedroom,Male,>60,3.0,light,29.2,82.0,Summer Season,20.0,50.0,0
11423,Residential,Bedroom,Female,>60,2.3,light,29.5,82.0,Summer Season,20.0,50.0,0
11424,Residential,Bedroom,Female,>60,3.0,light,29.5,82.0,Summer Season,20.0,50.0,0
11425,Residential,Bedroom,Female,>60,3.0,light,29.5,82.0,Summer Season,20.0,50.0,0
11426,Residential,Bedroom,Female,>60,2.0,light,29.5,82.0,Summer Season,20.0,50.0,0
11427,Residential,Bedroom,Male,>60,2.0,light,30.4,78.0,Summer Season,20.0,50.0,0
11428,Residential,Bedroom,Unknown,41-50,2.1,light,31.3,77.0,Summer Season,20.0,50.0,0
11429,Residential,Bedroom,Female,18-30,2.2,light,31.1,77.0,Summer Season,20.0,50.0,0
11430,Residential,Bedroom,Unknown,18-30,2.0,light,30.2,80.0,Summer Season,20.0,50.0,0
11431,Residential,Bedroom,Male,51-60,2.0,light,30.4,79.0,Summer Season,20.0,50.0,0
11432,Residential,Bedroom,Female,>60,2.4,light,30.1,81.0,Summer Season,20.0,50.0,0
11433,Residential,Bedroom,Female,18-30,3.3,light,29.3,84.0,Summer Season,20.0,50.0,0
11434,Residential,Bedroom,Female,51-60,2.0,light,28.9,86.0,Summer Season,20.0,50.0,0
11435,Residential,Bedroom,Male,18-30,3.0,light,29.0,84.0,Summer Season,20.0,50.0,0
11436,Residential,Bedroom,Female,18-30,2.0,light,28.9,85.0,Summer Season,20.0,50.0,0
11437,Residential,Bedroom,Female,51-60,2.3,light,28.9,86.0,Summer Season,20.0,50.0,0
11438,Residential,Bedroom,Male,18-30,3.0,light,29.2,84.0,Summer Season,20.0,50.0,0
11439,Residential,Bedroom,Male,>60,2.3,light,29.0,83.0,Summer Season,20.0,50.0,0
11440,Residential,Bedroom,Male,>60,2.6,light,29.1,87.0,Summer Season,20.0,50.0,0
11441,Residential,Bedroom,Male,18-30,3.4,light,29.6,84.0,Summer Season,20.0,50.0,0
11442,Residential,Living room,Male,>60,2.2,light,28.3,83.0,Summer Season,20.0,50.0,0
11443,Residential,Living room,Female,31-40,2.6,light,29.2,88.0,Summer Season,20.0,50.0,0
11444,Residential,Bedroom,Male,18-30,2.7,light,29.1,87.0,Summer Season,20.0,50.0,0
11445,Residential,Bedroom,Male,18-30,2.1,light,29.2,84.0,Summer Season,20.0,50.0,0
11446,Residential,Bedroom,Female,31-40,2.6,light,29.2,83.0,Summer Season,20.0,50.0,0
11447,Residential,Bedroom,Female,18-30,2.7,light,29.8,91.0,Summer Season,20.0,50.0,0
11448,Residential,Bedroom,Female,18-30,2.0,light,29.0,84.0,Summer Season,20.0,50.0,0
11449,Residential,Bedroom,Male,31-40,3.0,light,28.3,85.0,Summer Season,20.0,50.0,0
11450,Residential,Living room,Male,51-60,2.1,light,28.4,93.0,Summer Season,20.0,50.0,0
11451,Residential,Bedroom,Male,18-30,2.0,light,28.8,90.0,Summer Season,20.0,50.0,0
11452,Residential,Bedroom,Male,18-30,2.3,light,29.2,84.0,Summer Season,20.0,50.0,0
11453,Residential,Living room,Female,18-30,2.3,light,28.5,91.0,Summer Season,20.0,50.0,0
11454,Residential,Living room,Female,51-60,2.3,light,29.2,84.0,Summer Season,20.0,50.0,0
11455,Residential,Bedroom,Male,18-30,1.4,light,28.9,90.0,Summer Season,20.0,50.0,0
11456,Residential,Living room,Male,31-40,2.3,light,28.9,90.0,Summer Season,20.0,50.0,0
11457,Residential,Bedroom,Female,41-50,2.8,light,29.1,84.0,Summer Season,20.0,50.0,0
11458,Residential,Bedroom,Male,9-17,2.7,light,28.9,90.0,Summer Season,20.0,50.0,0
11459,Residential,Living room,Male,9-17,2.4,light,28.9,90.0,Summer Season,20.0,50.0,0
11460,Residential,Bedroom,Female,51-60,2.8,light,29.4,86.0,Summer Season,20.0,50.0,0
11461,Residential,Bedroom,Male,18-30,2.3,light,28.3,81.0,Summer Season,20.0,50.0,0
11462,Residential,Bedroom,Male,18-30,2.8,light,29.3,85.0,Summer Season,20.0,50.0,0
11463,Residential,Living room,Female,41-50,2.3,light,27.1,84.0,Summer Season,20.0,50.0,0
11464,Residential,Living room,Female,>60,2.2,light,28.1,84.0,Summer Season,20.0,50.0,0
11465,Residential,Bedroom,Female,51-60,2.3,light,28.2,86.0,Summer Season,20.0,50.0,0
11466,Residential,Bedroom,Female,31-40,3.0,light,29.2,84.0,Summer Season,20.0,50.0,0
11467,Residential,Bedroom,Female,18-30,2.5,light,29.2,84.0,Summer Season,20.0,50.0,0
11468,Residential,Living room,Female,>60,2.8,light,29.3,87.0,Summer Season,20.0,50.0,0
11469,Residential,Bedroom,Male,41-50,2.4,light,29.4,86.0,Summer Season,20.0,50.0,0
11470,Residential,Bedroom,Female,18-30,2.5,light,29.3,87.0,Summer Season,20.0,50.0,0
11471,Residential,Bedroom,Male,18-30,2.0,light,28.0,62.0,Summer Season,20.0,50.0,0
11472,Residential,Bedroom,Male,18-30,2.2,light,34.4,62.0,Summer Season,20.0,50.0,0
11473,Residential,Bedroom,Male,51-60,2.0,light,30.4,70.0,Summer Season,20.0,50.0,0
11474,Residential,Bedroom,Female,>60,2.0,light,32.2,64.0,Summer Season,20.0,50.0,0
11475,Residential,Bedroom,Male,18-30,2.3,light,32.3,67.0,Summer Season,20.0,50.0,0
11476,Residential,Bedroom,Female,41-50,2.5,light,30.1,71.0,Summer Season,20.0,50.0,0
11477,Residential,Bedroom,Male,41-50,2.2,light,29.8,74.0,Summer Season,20.0,50.0,0
11478,Residential,Bedroom,Male,18-30,3.0,light,26.9,60.0,Summer Season,20.0,50.0,0
11479,Residential,Bedroom,Male,18-30,3.0,light,32.3,75.0,Summer Season,20.0,50.0,0
11480,Residential,Bedroom,Female,41-50,2.0,light,31.2,70.0,Summer Season,20.0,50.0,0
11481,Residential,Bedroom,Male,41-50,2.0,light,31.1,70.0,Summer Season,20.0,50.0,0
11482,Residential,Bedroom,Female,18-30,2.0,light,30.6,71.0,Summer Season,20.0,50.0,0
11483,Residential,Bedroom,Female,18-30,2.0,light,31.0,69.0,Summer Season,20.0,50.0,0
11484,Residential,Bedroom,Female,41-50,2.0,light,30.7,71.0,Summer Season,20.0,50.0,0
11485,Residential,Bedroom,Female,>60,2.0,light,34.4,62.0,Summer Season,20.0,50.0,0
11486,Residential,Bedroom,Female,31-40,2.5,light,34.7,62.0,Summer Season,20.0,50.0,0
11487,Residential,Bedroom,Female,41-50,2.8,light,32.5,61.0,Summer Season,20.0,50.0,0
11488,Residential,Bedroom,Male,51-60,2.3,light,32.8,68.0,Summer Season,20.0,50.0,0
11489,Residential,Bedroom,Male,18-30,3.0,light,33.5,65.0,Summer Season,20.0,50.0,0
11490,Residential,Bedroom,Female,41-50,2.0,light,33.4,65.0,Summer Season,20.0,50.0,0
11491,Residential,Bedroom,Male,18-30,3.0,light,33.5,65.0,Summer Season,20.0,50.0,0
11492,Residential,Bedroom,Female,41-50,2.0,light,33.4,65.0,Summer Season,20.0,50.0,0
11493,Residential,Bedroom,Female,51-60,2.0,light,34.1,63.0,Summer Season,20.0,50.0,0
11494,Residential,Bedroom,Female,51-60,2.3,light,34.8,59.0,Summer Season,20.0,50.0,0
11495,Residential,Bedroom,Male,18-30,2.8,light,35.0,59.0,Summer Season,20.0,50.0,0
11496,Residential,Bedroom,Female,9-17,2.0,light,35.1,60.0,Summer Season,20.0,50.0,0
11497,Residential,Bedroom,Female,51-60,2.0,light,33.8,66.0,Summer Season,20.0,50.0,0
11498,Residential,Bedroom,Male,31-40,2.0,light,34.7,62.0,Summer Season,20.0,50.0,0
11499,Residential,Bedroom,Female,41-50,2.7,light,30.9,67.0,Summer Season,20.0,50.0,0
11500,Residential,Bedroom,Male,41-50,4.8,light,33.2,76.0,Summer Season,20.0,50.0,0
11501,Residential,Bedroom,Female,41-50,3.5,light,33.2,76.0,Summer Season,20.0,50.0,0
11502,Residential,Bedroom,Male,51-60,3.0,light,33.2,76.0,Summer Season,20.0,50.0,0
11503,Residential,Bedroom,Male,41-50,2.5,light,32.9,76.0,Summer Season,20.0,50.0,0
11504,Residential,Bedroom,Male,18-30,2.0,light,32.9,77.0,Summer Season,20.0,50.0,0
11505,Residential,Bedroom,Male,18-30,2.3,light,30.4,77.0,Summer Season,20.0,50.0,0
11506,Residential,Living room,Female,41-50,2.4,light,30.8,75.0,Summer Season,20.0,50.0,0
11507,Residential,Bedroom,Male,51-60,2.4,light,31.2,76.0,Summer Season,20.0,50.0,0
